0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,

Logging started at 15.59.44
2,15.59.44,0.002,3,
2,15.59.52,7.853,2,sendHello,2,,0
2,16.0.0,16.416,2,sendHello,2,,0
2,16.0.4,19.548,2,sendHello,2,,0
2,16.0.7,23.283,2,sendHello,2,,0
2,16.0.15,30.59,2,sendHello,2,,0
2,16.0.30,45.967,2,sendHello,2,,0
2,16.0.44,60.312,2,sendHello,2,,0
2,16.0.49,64.985,3,1891, 3251, 2313, 3264, 3714, 1886, 1437, 1218, 2584
2,16.0.55,71.317,2,sendHello,2,,0
2,16.1.1,76.969,2,sendHello,2,,0
2,16.1.16,92.128,2,sendHello,2,,0
2,16.1.19,94.869,3,3264, 2584, 2313, 1891, 3762, 1842, 3251, 246, 3714, 1437, 1218, 3371, 1979, 286, 1511, 1886
2,16.1.29,104.952,2,sendHello,2,,0
2,16.1.36,112.47,2,sendHello,2,,0
2,16.1.42,117.957,3,1886, 1979, 1842, 1891, 3455, 2584, 3251, 2264, 3714, 1437, 2313, 3762, 3371, 246, 286, 1511, 3264, 1218
2,16.1.44,119.703,2,sendHello,2,,0
2,16.1.49,125.088,2,sendHello,2,,0
2,16.1.54,129.85,2,sendHello,2,,0
2,16.2.7,143.067,2,sendHello,2,,0
2,16.2.10,145.766,2,sendHello,2,,0
2,16.2.16,152.371,2,sendHello,2,,0
2,16.2.27,162.82,3,1886, 1979, 1842, 1891, 3455, 2584, 3251, 2264, 3714, 1437, 2313, 3762, 3371, 246, 286, 1511, 2195, 3264, 1218
2,16.2.29,164.718,2,sendHello,2,,0
2,16.2.32,168.226,2,sendHello,2,,0
2,16.2.45,180.635,2,sendHello,2,,0
2,16.2.52,187.866,2,sendHello,2,,0
2,16.2.56,192.416,2,sendHello,2,,0
2,16.3.6,201.512,2,sendHello,2,,0
2,16.3.13,208.803,4,CTSAntiEntropy,No data frames received, CTS timeout!!
2,16.3.13,208.807,3,1886, 1979, 1842, 1891, 3455, 2584, 3251, 2264, 3714, 1437, 2313, 3762, 3371, 246, 286, 1511, 2195, 3264, 1218
2,16.3.13,208.838,2,sendHello,2,,0
2,16.3.15,211.264,2,sendHello,2,,0
2,16.3.24,219.539,2,sendHello,2,,0
2,16.3.30,226.438,2,sendHello,2,,0
2,16.3.33,229.08,2,sendHello,2,,0
2,16.3.42,237.561,3,1886, 1979, 1842, 3331, 1891, 3455, 2584, 3251, 2264, 3714, 1437, 2313, 3762, 3371, 246, 286, 1511, 2195, 3695, 3264, 1218
2,16.3.42,237.595,2,sendHello,2,,0
2,16.3.49,245.269,2,sendHello,2,,0
2,16.3.55,251.441,2,sendHello,2,,0
2,16.4.8,264.263,2,sendHello,2,,0
2,16.4.11,266.915,2,sendHello,2,,0
2,16.4.26,281.706,2,sendHello,2,,0
2,16.4.29,285.349,2,sendHello,2,,0
2,16.4.40,296.264,2,sendHello,2,,0
2,16.4.51,307.503,2,sendHello,2,,0
2,16.4.55,310.787,2,sendHello,2,,0
2,16.5.1,316.584,2,sendHello,2,,0
2,16.5.8,323.996,2,sendHello,2,,0
2,16.5.14,329.795,2,sendHello,2,,0
2,16.5.16,332.448,2,sendHello,2,,0
2,16.5.28,344.366,2,sendHello,2,,0
2,16.5.34,349.946,2,sendHello,2,,0
2,16.5.43,358.882,2,sendHello,2,,0
2,16.5.50,366.13,2,sendHello,2,,0
2,16.5.53,369.413,2,sendHello,2,,0
2,16.5.59,375.015,2,sendHello,2,,0
2,16.6.2,378.298,2,sendHello,2,,0
2,16.6.15,390.692,2,sendHello,2,,0
2,16.6.23,399.345,2,sendHello,2,,0
2,16.6.29,404.959,2,sendHello,2,,0
2,16.6.43,418.922,2,sendHello,2,,0
2,16.6.52,427.839,3,1437, 3331, 1732, 2038, 1891, 3371, 1449, 2264, 3264, 2195, 3047, 3455, 3714, 4011, 1979, 2313, 2314, 246, 3206, 3762, 1025, 286, 1842, 1988, 2584, 3251, 1511, 1218, 3695, 1886
2,16.6.52,427.883,2,sendHello,2,,0
Logging started at 16.7.10
2,16.7.10,0.002,3,
2,16.7.23,13.154,2,sendHello,2,,0
2,16.7.25,15.253,3,962, 1106
2,16.7.35,25.205,2,sendHello,2,,0
2,16.7.43,33.299,2,sendHello,2,,0
2,16.7.48,37.661,2,sendHello,2,,0
2,16.7.53,42.887,3,3552, 2465, 962, 411, 1106, 2038
2,16.8.0,49.721,2,sendHello,2,,0
2,16.8.10,60.01,2,sendHello,2,,0
2,16.8.13,62.916,2,sendHello,2,,0
2,16.8.19,68.902,2,sendHello,2,,0
2,16.8.24,74.35,2,sendHello,2,,0
2,16.8.30,80.014,3,3552, 2465, 962, 411, 1106, 27, 2038, 518
2,16.8.35,85.11,2,sendHello,2,,0
2,16.8.39,89.556,3,3552, 2465, 962, 411, 1106, 27, 2038, 518
2,16.8.50,99.901,2,sendHello,2,,0
2,16.8.54,103.704,2,sendHello,2,,0
2,16.8.56,106.176,3,2375, 411, 3552, 962, 913, 2465, 1106, 27, 2038, 518
2,16.8.56,106.196,2,sendHello,2,,0
2,16.9.10,120.1,2,sendHello,2,,0
2,16.9.19,129.182,3,3552, 913, 962, 411, 1106, 2465, 27, 518, 1777, 599, 2038, 2375
2,16.9.19,129.205,2,sendHello,2,,0
2,16.9.22,132.083,2,sendHello,2,,0
2,16.9.36,146.572,2,sendHello,2,,0
2,16.9.50,160.058,2,sendHello,2,,0
2,16.9.55,164.989,3,2465, 1106, 3501, 411, 599, 3739, 518, 1777, 962, 27, 913, 2375, 2038, 3552
2,16.9.55,165.013,2,sendHello,2,,0
2,16.10.6,176.541,2,sendHello,2,,0
2,16.10.15,185.45,2,sendHello,2,,0
2,16.10.30,200.463,2,sendHello,2,,0
2,16.10.42,211.917,2,sendHello,2,,0
2,16.10.45,215.021,3,2465, 1106, 2441, 1833, 295, 1777, 2038, 3432, 411, 962, 1144, 3552, 913, 3061, 1812, 599, 2977, 3501, 3821, 1386, 518, 2375, 27, 3739
2,16.10.55,224.731,2,sendHello,2,,0
2,16.10.59,228.666,2,sendHello,2,,0
2,16.11.2,231.843,3,2465, 1106, 2441, 1833, 295, 1777, 2038, 3432, 411, 962, 1144, 3552, 913, 3061, 1812, 599, 2977, 3501, 3821, 1386, 518, 2375, 27, 3739
2,16.11.7,237.566,2,sendHello,2,,0
2,16.11.12,242.462,3,2465, 1106, 2441, 1833, 295, 1777, 2038, 3432, 411, 962, 1144, 3552, 913, 3061, 1812, 2620, 599, 2977, 3501, 3821, 1386, 1722, 518, 2375, 27, 3739
2,16.11.15,244.791,2,sendHello,2,,0
2,16.11.29,259.485,2,sendHello,2,,0
2,16.11.38,267.629,2,sendHello,2,,0
2,16.11.43,273.458,2,sendHello,2,,0
2,16.11.55,285.6,2,sendHello,2,,0
2,16.12.9,299.058,2,sendHello,2,,0
2,16.12.20,310.435,2,sendHello,2,,0
2,16.12.24,313.745,2,sendHello,2,,0
2,16.12.27,317.398,3,295, 1777, 962, 3925, 2038, 411, 3552, 1812, 599, 518, 3821, 2375, 3739, 2977, 1386, 1833, 1722, 2465, 3501, 913, 3061, 3432, 27, 2620, 142, 660, 1106, 1144, 2217, 2441
2,16.12.34,323.971,2,sendHello,2,,0

