0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,


Logging started at 15.8.13
2,15.8.13,0.003,3,
2,15.8.27,13.446,2,sendHello,2,,0
2,15.8.29,15.439,3,1027, 2758, 3527
2,15.8.41,27.427,2,sendHello,2,,0
2,15.8.43,29.551,3,1027, 1124, 1844, 2758, 3527
2,15.8.53,40.132,2,sendHello,2,,0
2,15.8.55,42.276,3,2861, 1027, 1124, 1844, 2758, 3527
2,15.9.9,55.416,2,sendHello,2,,0
2,15.9.21,68.125,2,sendHello,2,,0
2,15.9.27,73.747,2,sendHello,2,,0
2,15.9.40,86.35,2,sendHello,2,,0
2,15.9.45,91.825,3,3079, 1600, 2758, 2861, 1124, 1027, 1844, 3527, 2899, 4088, 3800, 812, 285, 452, 20
2,15.9.45,91.95,2,sendHello,2,,0
2,15.9.58,104.854,2,sendHello,2,,0
2,15.10.5,111.704,2,sendHello,2,,0
2,15.10.9,116.279,2,sendHello,2,,0
2,15.10.20,126.974,2,sendHello,2,,0
2,15.10.23,129.91,3,3573, 871, 3079, 1600, 2758, 2861, 1124, 1027, 1844, 3527, 2899, 4088, 3800, 812, 285, 452, 20
2,15.10.29,135.771,2,sendHello,2,,0
2,15.10.32,138.716,3,1124, 2899, 20, 1844, 3800, 648, 812, 3573, 2861, 3527, 285, 3209, 1600, 1027, 452, 4088, 871, 3079, 2758
2,15.10.33,139.999,2,sendHello,2,,0
2,15.10.36,143.088,2,sendHello,2,,0
2,15.10.39,146.047,3,1124, 2899, 20, 1844, 3800, 648, 812, 3573, 2861, 3527, 285, 3209, 1600, 4006, 1027, 452, 4088, 871, 3079, 2758
2,15.10.41,147.959,2,sendHello,2,,0
2,15.10.50,156.831,2,sendHello,2,,0
2,15.10.53,159.867,3,1124, 2899, 20, 2251, 1844, 3800, 648, 812, 3573, 2861, 3527, 285, 3209, 1600, 4006, 1027, 452, 4088, 871, 3079, 2758
2,15.11.2,168.898,2,sendHello,2,,0
2,15.11.5,171.971,3,1124, 2899, 20, 2251, 1844, 3800, 648, 812, 3573, 2861, 3527, 285, 3209, 1600, 4006, 1027, 452, 4088, 2433, 871, 3079, 2758
2,15.11.15,182.168,2,sendHello,2,,0
2,15.11.30,197.264,2,sendHello,2,,0
2,15.11.33,199.922,2,sendHello,2,,0
2,15.11.36,202.91,2,sendHello,2,,0
2,15.11.39,206.226,3,812, 3800, 4088, 844, 4006, 1600, 3573, 871, 3079, 2758, 648, 2961, 1027, 2066, 1844, 2251, 2861, 20, 3527, 1124, 3209, 285, 452, 2433, 3152, 2899
2,15.11.50,217.281,2,sendHello,2,,0
2,15.11.56,222.498,2,sendHello,2,,0
2,15.12.5,232.276,2,sendHello,2,,0
2,15.12.9,235.82,3,2961, 3152, 3079, 1600, 4006, 452, 2861, 3527, 1124, 2899, 238, 4088, 648, 871, 3573, 2758, 2166, 1796, 20, 3800, 3209, 1027, 285, 844, 2066, 1844, 2251, 2433, 812, 2696
2,15.12.20,246.829,2,sendHello,2,,0
2,15.12.24,250.471,3,2961, 3152, 3079, 1600, 4006, 452, 2861, 3527, 1124, 2899, 238, 4088, 648, 871, 3573, 2758, 2166, 1796, 20, 3800, 3209, 1027, 285, 844, 2066, 1844, 2251, 2433, 812, 2696
2,15.12.26,252.432,2,sendHello,2,,0
2,15.12.38,265.274,2,sendHello,2,,0
2,15.12.45,271.409,2,sendHello,2,,0
2,15.12.59,285.824,2,sendHello,2,,0
Logging started at 15.14.13
2,15.14.13,0.003,3,
2,15.14.21,7.254,2,sendHello,2,,0
2,15.14.33,19.46,2,sendHello,2,,0
2,15.14.35,21.427,3,
2,15.14.47,33.374,2,sendHello,2,,0
2,15.14.49,35.348,3,
2,15.15.2,48.535,2,sendHello,2,,0
2,15.15.4,50.525,3,1732, 2454, 2643
2,15.15.16,62.965,2,sendHello,2,,0
2,15.15.22,68.604,3,2454, 1492, 2643, 1732, 3857
2,15.15.26,72.462,2,sendHello,2,,0
2,15.15.32,78.114,3,2454, 1492, 2643, 1732, 3857
2,15.15.35,81.788,2,sendHello,2,,0
2,15.15.42,88.194,3,2454, 1492, 2643, 1732, 3857
2,15.15.42,88.207,2,sendHello,2,,0
2,15.15.56,102.803,2,sendHello,2,,0
2,15.16.9,115.913,2,sendHello,2,,0
2,15.16.12,118.115,3,3214, 3857, 2643, 1492, 1732, 2454, 847
2,15.16.13,119.357,2,sendHello,2,,0
2,15.16.24,130.944,2,sendHello,2,,0
2,15.16.27,133.322,3,330, 2751, 1492, 2643, 3214, 1732, 2454, 3857, 847, 2345
2,15.16.28,134.573,2,sendHello,2,,0
2,15.16.41,147.766,2,sendHello,2,,0
2,15.16.44,150.457,3,3857, 3214, 847, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.16.50,156.836,2,sendHello,2,,0
2,15.16.53,159.656,3,3857, 3214, 847, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.16.57,163.55,2,sendHello,2,,0
2,15.17.0,166.128,3,3857, 3214, 847, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.17.6,172.972,2,sendHello,2,,0
2,15.17.9,175.551,3,3857, 3214, 847, 1557, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.17.17,183.883,2,sendHello,2,,0
2,15.17.20,186.57,3,3857, 3214, 847, 1557, 1857, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.17.23,189.81,2,sendHello,2,,0
2,15.17.26,192.51,3,3857, 3214, 847, 1557, 1857, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.17.26,192.537,2,sendHello,2,,0
2,15.17.36,202.286,2,sendHello,2,,0
2,15.17.38,205.085,3,3857, 3214, 847, 1557, 1857, 3200, 2454, 2115, 569, 2643, 330, 640, 500, 1492, 2751, 1732, 2345
2,15.17.39,205.738,2,sendHello,2,,0
2,15.17.49,215.799,2,sendHello,2,,0
2,15.17.52,218.624,3,569, 2643, 640, 3200, 500, 1492, 2345, 1732, 330, 1475, 3414, 2751, 3857, 3214, 1557, 847, 1857, 2454, 2115
2,15.18.0,226.897,2,sendHello,2,,0
2,15.18.6,232.665,2,sendHello,2,,0
2,15.18.9,235.989,3,569, 2643, 640, 3200, 500, 1492, 2345, 1732, 330, 1475, 3414, 1896, 1898, 2751, 3857, 3214, 1557, 847, 1857, 2454, 2115
2,15.18.20,246.28,2,sendHello,2,,0
