0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,

Logging started at 15.42.59
2,15.42.59,0.003,3,
Logging started at 15.43.49
2,15.50.31,19.524,3,3256, 719
2,15.50.38,26.495,2,sendHello,2,,0
2,15.50.40,28.517,3,3256, 719
2,15.50.48,36.002,2,sendHello,2,,0
2,15.50.50,38.039,3,3256, 2662, 719
2,15.50.59,47.253,2,sendHello,2,,0
2,15.51.13,61.177,2,sendHello,2,,0
2,15.51.24,71.879,2,sendHello,2,,0
2,15.51.31,79.069,3,305, 360, 1925, 719, 1279, 1743, 3256, 1150, 2883, 1065, 677, 2662, 2531
2,15.51.31,79.092,2,sendHello,2,,0
2,15.51.36,84.118,2,sendHello,2,,0
2,15.51.42,89.593,3,305, 1225, 360, 1925, 719, 1279, 1992, 1743, 3256, 1150, 2883, 1065, 677, 2662, 2531
2,15.51.43,90.834,2,sendHello,2,,0
2,15.51.49,97.066,2,sendHello,2,,0
2,15.51.55,103.298,2,sendHello,2,,0
2,15.52.5,113.457,2,sendHello,2,,0
2,15.52.15,123.172,2,sendHello,2,,0
2,15.52.18,126.023,3,305, 1225, 2195, 360, 1925, 719, 1279, 1992, 2437, 1743, 3256, 1150, 2883, 1065, 677, 2662, 2531
2,15.52.21,129.172,2,sendHello,2,,0
2,15.52.24,132.012,3,305, 1225, 2195, 360, 1925, 719, 1279, 1992, 2437, 1743, 3256, 1150, 2883, 1065, 677, 2662, 2531
2,15.52.35,142.872,2,sendHello,2,,0
2,15.52.41,149.552,2,sendHello,2,,0
2,15.52.44,152.428,3,1150, 2531, 2234, 305, 1225, 719, 2883, 2195, 1065, 677, 3256, 1279, 360, 1925, 1992, 1743, 2662, 949, 2437
2,15.52.44,152.557,2,sendHello,2,,0
2,15.52.49,157.583,2,sendHello,2,,0
2,15.52.52,160.455,3,1150, 2531, 2234, 305, 1225, 719, 2883, 2195, 1065, 677, 3256, 1279, 360, 1925, 1992, 1743, 2662, 949, 2437
2,15.53.4,172.583,2,sendHello,2,,0
2,15.53.8,175.748,3,1150, 2531, 2234, 855, 305, 1225, 719, 2883, 2195, 1065, 677, 3256, 1279, 360, 1925, 1992, 1743, 2662, 949, 3624, 2437
2,15.53.14,182.468,2,sendHello,2,,0
2,15.53.20,187.619,3,1150, 2531, 2234, 855, 305, 1225, 719, 2883, 2195, 1065, 677, 3256, 1279, 360, 1925, 1992, 1743, 2662, 949, 3624, 2437
2,15.53.20,187.749,2,sendHello,2,,0
2,15.53.29,196.713,2,sendHello,2,,0
2,15.53.43,211.569,2,sendHello,2,,0
2,15.53.46,214.306,2,sendHello,2,,0
2,15.53.52,219.785,2,sendHello,2,,0
2,15.53.57,224.963,3,1150, 2531, 397, 2234, 855, 305, 1225, 719, 2883, 2195, 1065, 677, 3256, 1279, 360, 1925, 1992, 1743, 2662, 949, 3624, 2437
2,15.54.6,233.752,2,sendHello,2,,0
2,15.54.12,240.205,2,sendHello,2,,0
2,15.54.20,248.544,2,sendHello,2,,0
2,15.54.28,255.626,2,sendHello,2,,0
2,15.54.32,260.013,2,sendHello,2,,0
2,15.54.35,263.164,3,2234, 2437, 1279, 1743, 2443, 2531, 1225, 677, 3256, 2883, 360, 855, 305, 1925, 2509, 1150, 397, 2195, 1065, 719, 1992, 2662, 949, 3624
2,15.54.40,268.447,2,sendHello,2,,0
2,15.54.45,273.545,3,2234, 2437, 1279, 1743, 2443, 2531, 1225, 677, 3256, 2883, 360, 855, 305, 1925, 2509, 1150, 397, 2195, 1065, 719, 1992, 2662, 949, 3624
2,15.54.52,279.616,2,sendHello,2,,0
2,15.54.59,286.689,2,sendHello,2,,0
2,15.55.11,299.381,2,sendHello,2,,0
2,15.55.21,308.784,2,sendHello,2,,0
2,15.55.24,311.957,3,2234, 2437, 1279, 1743, 2443, 2531, 1225, 677, 3256, 2883, 360, 855, 305, 1925, 2509, 1150, 397, 2195, 1065, 719, 1992, 2662, 949, 3624
2,15.55.26,314.521,2,sendHello,2,,0
2,15.55.35,322.707,2,sendHello,2,,0
2,15.55.41,328.878,2,sendHello,2,,0
2,15.55.44,332.188,3,1303, 2234, 2437, 1279, 1743, 2669, 2443, 2531, 1225, 677, 3256, 2883, 360, 855, 305, 1925, 2509, 1870, 1150, 397, 2195, 1065, 719, 1992, 2662, 949, 3093, 3624
2,15.55.46,334.139,2,sendHello,2,,0
2,15.55.59,347.298,2,sendHello,2,,0
2,15.56.12,359.886,2,sendHello,2,,0
2,15.56.18,366.154,2,sendHello,2,,0
2,15.56.22,370.566,3,3256, 2443, 19
25, 1150, 1743, 2669, 1225, 855, 1303, 305, 3218, 677, 2195, 2234, 2531, 719, 1870, 1279, 3093, 949, 2728, 360, 397, 2509, 1065, 2437, 1992, 2883, 2662, 3624
2,15.56.25,372.67,2,sendHello,2,,0

