0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,
2,12.43.7,0.003,3,
2,12.43.7,0.612,3,
2,12.43.7,0.618,3,
2,12.43.7,0.623,2,sendHello,2,,0
2,12.43.7,0.736,3,
2,12.43.7,0.742,3,
2,12.43.7,0.747,2,sendHello,2,,0
2,12.43.7,0.86,3,
2,12.43.7,0.866,3,
2,12.43.8,1.473,3,
2,12.43.8,1.479,3,
2,12.43.9,2.087,3,
2,12.43.9,2.093,3,
2,12.43.9,2.701,3,
2,12.43.9,2.707,3,
2,12.43.10,3.315,3,
2,12.43.10,3.321,3,
2,12.43.11,3.928,3,
2,12.43.11,3.934,3,
2,12.43.11,4.542,3,
2,12.43.11,4.548,3,
2,12.43.12,5.154,3,
2,12.43.12,5.16,3,
2,12.43.12,5.558,3,
2,12.43.12,5.688,3,
2,12.43.12,5.694,1,RTSAntiEntropy,Starting to send RTS...
2,12.43.12,5.699,2,sendRTS,2,6,1
2,12.43.13,6.134,1,RTSAntiEntropy,CTS recieved - sending data frames
2,12.43.13,6.14,1,RTSSendDataFrames,No new data - starting to send empty packets now
2,12.43.17,10.614,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.17,10.635,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.17,10.761,2,sendHello,2,,0
2,12.43.17,10.875,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,10.897,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.239,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.262,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.596,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.619,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.802,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.18,11.826,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.01,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.154,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.423,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.445,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.632,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.19,12.775,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.20,13.384,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.20,13.407,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.21,14.016,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.21,14.166,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.21,14.776,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.21,14.799,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.21,14.804,2,sendHello,2,,0
2,12.43.22,14.993,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.22,15.134,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.22,15.3,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.22,15.323,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.22,15.508,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.22,15.652,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,15.921,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,15.944,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.174,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.317,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.54,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.562,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.747,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.23,16.77,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.24,17.561,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.24,17.584,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.25,18.193,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.25,18.216,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.26,18.946,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.26,18.968,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.26,19.577,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.26,19.6,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.263,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.287,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.47,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.493,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.619,2,sendHello,2,,0
2,12.43.27,20.732,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.755,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.27,20.883,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.28,20.905,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.28,21.297,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.28,21.32,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.28,21.502,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.28,21.525,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.29,21.917,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.29,21.94,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.29,22.55,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.29,22.573,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.30,23.305,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.30,23.328,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.31,23.937,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.31,23.96,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.31,24.568,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.31,24.71,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.225,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.249,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.432,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.578,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.846,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.32,25.87,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.052,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.195,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.466,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.488,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.672,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.33,26.818,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.34,27.428,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.34,27.452,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.35,28.06,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.35,28.203,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.35,28.811,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.35,28.834,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.36,29.443,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.36,29.467,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.189,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.213,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.395,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.419,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.809,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.37,30.833,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.015,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.039,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.429,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.453,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.653,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.38,31.676,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.39,32.399,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.39,32.422,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.40,33.03,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.40,33.052,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.40,33.783,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.40,33.806,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.40,33.812,2,sendHello,2,,0
2,12.43.41,34.001,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.024,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.44,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.463,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.645,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.668,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.41,34.851,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.42,34.995,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.42,35.289,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.42,35.312,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.42,35.472,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.42,35.617,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.43,35.886,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.43,35.909,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.43,36.566,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.43,36.711,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.44,37.32,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.44,37.343,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.45,37.953,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.45,38.097,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.45,38.706,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.45,38.729,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.196,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.342,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.607,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.63,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.813,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.46,39.836,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.228,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.252,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.433,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.456,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.847,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.47,40.871,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.48,41.481,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.48,41.505,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.49,42.238,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.49,42.26,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.49,42.869,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.50,42.9,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.50,43.63,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.50,43.653,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.156,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.179,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.57,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.593,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.798,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.51,44.821,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,44.982,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,45.116,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,45.395,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,45.419,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,45.602,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.52,45.733,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
2,12.43.53,46.343,3,8857, 2037, 19093, 45795, 49882, 12016, 51067, 65000, 59578, 27636, 11436, 20260, 29594, 57693, 57187
