0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,

2,21.5.16,0.003,3,,

2,21.5.17,0.514,3,,

2,21.5.17,1.024,3,,

2,21.5.18,1.533,3,,

2,21.5.18,2.042,3,,

2,21.5.19,2.552,3,,

2,21.5.19,3.063,3,,

2,21.5.20,3.572,3,,

2,21.5.20,4.081,3,,

2,21.5.21,4.591,3,,

2,21.5.21,5.102,3,,

2,21.5.22,5.612,3,,

2,21.5.22,6.12,3,,

2,21.5.23,6.631,3,,

2,21.5.23,7.14,3,,

2,21.5.24,7.65,3,,

2,21.5.24,8.16,3,,

2,21.5.25,8.669,3,,

2,21.5.25,9.18,3,,

2,21.5.26,9.689,3,,

2,21.5.26,10.199,3,,

2,21.5.27,10.708,3,,

2,21.5.27,11.218,3,,

2,21.5.28,11.728,3,,

2,21.5.28,12.238,3,,

2,21.5.29,12.747,3,,

2,21.5.29,13.257,3,,

2,21.5.30,13.767,3,,

2,21.5.30,14.278,3,,

2,21.5.31,14.787,3,,

2,21.5.31,15.297,3,,

2,21.5.32,15.806,3,,

2,21.5.32,16.317,3,,

2,21.5.32,16.323,2,sendHello,2,,0,

2,21.5.32,16.337,3,,

2,21.5.32,16.36,3,,

2,21.5.32,16.366,1,CTSAntiEntropy,Other node started a transfer - responding

2,21.5.32,16.371,2,sendCTS,2,1,2,

2,21.5.35,18.488,2,sendCTS,2,1,2,

that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
2,21.5.36,19.518,1,CTSSendDataFrames,No new data - starting to send empty packets now

2,21.5.39,22.553,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.39,23.065,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.40,23.576,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.40,24.085,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.41,24.596,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.41,25.108,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.42,25.578,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.42,25.584,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.42,26.095,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.43,26.606,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.43,27.117,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.44,27.628,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.44,27.635,2,sendHello,2,,0,

2,21.5.44,27.65,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.44,27.672,3,6698, 58410, 56118, 38779, 51561, 7053, 35604, 6117, 229, 4706, 47037, 24767, 9243, 30885, 32008, 3585, 41921,

2,21.5.44,27.679,1,CTSAntiEntropy,Other node started a transfer - responding

2,21.5.44,27.686,2,sendCTS,2,1,2,

2,21.5.46,29.803,2,sendCTS,2,1,2,

2,21.5.46,29.985,1,CTSSendDataFrames,No new data - starting to send empty packets now

2,21.5.49,33.02,3,35604, 38779, 229, 47037, 30885, 6698, 3585, 6005, 62266, 2439, 58410, 4706, 7053, 32008, 41921, 51561, 24767, 9243, 56118, 6117,

2,21.5.50,33.531,3,35604, 38779, 229, 47037, 30885, 6698, 3585, 6005, 62266, 2439, 58410, 4706, 7053, 32008, 41921, 51561, 24767, 9243, 56118, 6117,

