Logging started at 23.46.28
6,23.46.28,0.003,3,
6,23.46.28,0.615,3,
6,23.46.29,1.226,3,
6,23.46.29,1.838,3,
6,23.46.30,2.448,3,
6,23.46.31,3.057,3,
6,23.46.31,3.668,3,
6,23.46.32,4.278,3,
6,23.46.33,4.888,3,
6,23.46.33,5.5,3,
6,23.46.34,6.109,3,
6,23.46.34,6.72,3,
6,23.46.35,7.332,3,
6,23.46.36,7.941,3,
6,23.46.36,8.551,3,
6,23.46.37,9.163,3,
6,23.46.37,9.773,3,
6,23.46.38,10.384,3,
6,23.46.39,10.995,3,
6,23.46.39,11.605,3,
6,23.46.40,12.215,3,
6,23.46.40,12.826,3,
6,23.46.41,13.436,3,
6,23.46.42,14.048,3,
6,23.46.42,14.658,3,
6,23.46.43,15.375,3,
6,23.46.43,15.381,2,sendHello,6,,0
6,23.46.43,15.498,3,
6,23.46.44,16.109,3,
6,23.46.44,16.72,3,
6,23.46.45,17.332,3,
6,23.46.45,17.669,3,
6,23.46.45,17.675,3,
6,23.46.46,18.286,3,
6,23.46.47,18.896,3,
6,23.46.47,19.507,3,
6,23.46.48,20.118,3,
6,23.46.48,20.728,3,
6,23.46.49,21.338,3,
6,23.46.50,21.948,3,
6,23.46.50,22.558,3,
6,23.46.51,23.17,3,
6,23.46.51,23.78,3,
6,23.46.52,24.391,3,
6,23.46.53,25.001,3,
6,23.46.53,25.612,3,
6,23.46.54,26.222,3,
6,23.46.54,26.832,3,
6,23.46.55,27.541,3,
6,23.46.56,28.152,3,
6,23.46.56,28.763,3,
6,23.46.57,29.373,3,
6,23.46.58,29.983,3,
6,23.46.58,30.594,3,
6,23.46.58,30.6,2,sendHello,6,,0
6,23.46.58,30.716,3,
6,23.46.59,31.037,3,
6,23.47.0,31.982,6,True
6,23.47.0,31.986,3,
6,23.47.0,31.993,3,
6,23.47.0,32.602,3,
6,23.47.1,33.214,3,
6,23.47.1,33.823,3,
6,23.47.2,34.434,3,
6,23.47.3,35.045,3,
6,23.47.3,35.215,3,
6,23.47.3,35.221,3,
6,23.47.3,35.832,3,
6,23.47.4,36.443,3,
6,23.47.5,37.052,3,
6,23.47.5,37.664,3,
6,23.47.6,38.274,3,
6,23.47.7,38.883,3,
6,23.47.7,39.592,3,
6,23.47.8,40.206,3,
6,23.47.8,40.817,3,
6,23.47.9,41.426,3,
6,23.47.10,42.037,3,
6,23.47.10,42.648,3,
6,23.47.11,43.257,3,
6,23.47.12,43.869,3,
6,23.47.12,44.478,3,
6,23.47.13,45.089,3,
6,23.47.13,45.7,3,
6,23.47.13,45.706,2,sendHello,6,,0
6,23.47.13,45.821,3,
6,23.47.14,46.149,3,
6,23.47.15,47.095,6,True
6,23.47.15,47.099,3,
6,23.47.15,47.106,3,
6,23.47.15,47.716,3,
6,23.47.16,48.328,3,
6,23.47.17,48.938,3,
6,23.47.17,49.548,3,
6,23.47.18,50.158,3,
6,23.47.18,50.329,3,
6,23.47.18,50.336,3,
6,23.47.19,51.043,3,
6,23.47.19,51.655,3,
6,23.47.20,52.266,3,
6,23.47.21,52.878,3,
6,23.47.21,53.487,3,
6,23.47.22,54.098,3,
6,23.47.22,54.709,3,
6,23.47.23,55.319,3,
6,23.47.24,55.93,3,
6,23.47.24,56.541,3,
6,23.47.25,57.151,3,
6,23.47.25,57.761,3,
6,23.47.26,58.372,3,
6,23.47.27,58.982,3,
6,23.47.27,59.593,3,
6,23.47.28,60.204,3,
