Logging started at 23.30.3
6,23.31.6,62.444,3,3059, 3922, 3475
6,23.31.7,63.058,3,3059, 3922, 3475
6,23.31.7,63.672,3,3059, 3922, 3475
6,23.31.8,64.384,3,3059, 3922, 3475
6,23.31.9,65.0,3,3059, 3922, 3475
6,23.31.9,65.008,2,sendHello,6,,0
6,23.31.9,65.125,3,3059, 3922, 3475
6,23.31.9,65.454,3,3059, 3922, 3475
6,23.31.10,66.42,6,True
6,23.31.10,66.432,3,3059, 3922, 3475
6,23.31.10,66.44,3,3059, 3922, 3475
6,23.31.11,67.055,3,3059, 3922, 3475
6,23.31.11,67.669,3,3059, 3922, 3475
6,23.31.12,68.282,3,3059, 3922, 3475
6,23.31.12,68.896,3,3059, 3922, 3475
6,23.31.13,69.511,3,3059, 3922, 3475
6,23.31.13,69.518,2,sendHello,6,,0
6,23.31.13,69.734,3,3059, 3922, 3475
6,23.31.14,70.063,3,3059, 3922, 3475
6,23.31.15,71.091,6,True
6,23.31.15,71.096,3,3059, 3137, 3922, 3475
6,23.31.15,71.104,3,3059, 3137, 3922, 3475
6,23.31.15,71.719,3,3059, 3137, 3922, 3475
6,23.31.16,72.334,3,3059, 3137, 3922, 3475
6,23.31.17,72.949,3,3059, 3137, 3922, 3475
6,23.31.17,73.564,3,3059, 3137, 3922, 3475
6,23.31.17,73.572,2,sendHello,6,,0
6,23.31.17,73.689,3,3059, 3137, 3922, 3475
6,23.31.18,74.144,3,3059, 3137, 3922, 3475
6,23.31.18,74.155,3,3059, 3137, 3922, 3475
6,23.31.18,74.867,3,3059, 3137, 3922, 3475
6,23.31.19,75.483,3,3059, 3137, 3922, 3475
6,23.31.20,76.099,3,3059, 3137, 3922, 3475
6,23.31.20,76.713,3,3059, 3137, 3922, 3475
6,23.31.21,77.327,3,3059, 3137, 3922, 3475
6,23.31.22,77.941,3,3059, 3137, 3922, 3475
6,23.31.22,77.95,2,sendHello,6,,0
6,23.31.22,78.067,3,3059, 3137, 3922, 3475
6,23.31.22,78.399,3,3059, 3137, 3922, 3475
6,23.31.23,79.58,6,True
6,23.31.23,79.584,3,3137, 3475, 3247, 3922, 3059
6,23.31.23,79.594,3,3137, 3475, 3247, 3922, 3059
6,23.31.24,80.31,3,3137, 3475, 3247, 3922, 3059
6,23.31.24,80.929,3,3137, 3475, 3247, 3922, 3059
6,23.31.25,81.543,3,3137, 3475, 3247, 3922, 3059
6,23.31.26,82.159,3,3137, 3475, 3247, 3922, 3059
6,23.31.26,82.168,2,sendHello,6,,0
6,23.31.26,82.286,3,3137, 3475, 3247, 3922, 3059
6,23.31.26,82.746,3,3137, 3475, 3247, 3922, 3059
6,23.31.26,82.758,3,3137, 3475, 3247, 3922, 3059
6,23.31.27,83.373,3,3137, 3475, 3247, 3922, 3059
6,23.31.28,83.989,3,3137, 3475, 3247, 3922, 3059
6,23.31.28,84.604,3,3137, 3475, 3247, 3922, 3059
6,23.31.29,85.322,3,3137, 3475, 3247, 3922, 3059
6,23.31.30,85.941,3,3137, 3475, 3247, 3922, 3059
6,23.31.30,86.558,3,3137, 3475, 3247, 3922, 3059
6,23.31.30,86.566,2,sendHello,6,,0
6,23.31.30,86.684,3,3137, 3475, 3247, 3922, 3059
6,23.31.31,87.134,3,3137, 3475, 3247, 3922, 3059
6,23.31.32,88.313,6,True
6,23.31.32,88.317,3,3137, 3475, 3247, 3922, 3059
6,23.31.32,88.327,3,3137, 3475, 3247, 3922, 3059
6,23.31.33,88.942,3,3137, 3475, 3247, 3922, 3059
6,23.31.33,89.558,3,3137, 3475, 3247, 3922, 3059
6,23.31.34,90.274,3,3137, 3475, 3247, 3922, 3059
6,23.31.34,90.891,3,3137, 3475, 3247, 3922, 3059
6,23.31.34,90.901,2,sendHello,6,,0
6,23.31.35,91.018,3,3137, 3475, 3247, 3922, 3059
6,23.31.35,91.364,3,3137, 3475, 3247, 3922, 3059
6,23.31.35,91.376,3,3137, 3475, 3247, 3922, 3059
6,23.31.36,91.992,3,3137, 3475, 3247, 3922, 3059
6,23.31.36,92.606,3,3137, 3475, 3247, 3922, 3059
6,23.31.37,93.223,3,3137, 3475, 3247, 3922, 3059
6,23.31.37,93.838,3,3137, 3475, 3247, 3922, 3059
6,23.31.38,94.453,3,3137, 3475, 3247, 3922, 3059
6,23.31.39,95.171,3,3137, 3475, 3247, 3922, 3059
6,23.31.39,95.182,2,sendHello,6,,0
6,23.31.39,95.301,3,3137, 3475, 3247, 3922, 3059
6,23.31.39,95.638,3,3137, 3475, 3247, 3922, 3059
6,23.31.40,96.865,6,True
6,23.31.40,96.87,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.40,96.88,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.41,97.495,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.42,98.111,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.42,98.727,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.43,99.344,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.43,99.456,2,sendHello,6,,0
6,23.31.43,99.577,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.43,99.923,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.44,99.937,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.44,100.59,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.45,101.206,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.45,101.822,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.46,102.438,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.47,103.056,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.47,103.672,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.47,103.78,2,sendHello,6,,0
6,23.31.47,103.901,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.48,104.237,3,3137, 3475, 3247, 683, 3922, 3059
6,23.31.49,105.47,6,True
6,23.31.49,105.475,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.49,105.484,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.50,106.101,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.50,106.72,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.51,107.336,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.52,108.056,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.52,108.066,2,sendHello,6,,0
6,23.31.52,108.186,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.52,108.582,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.52,108.596,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.53,109.213,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.53,109.83,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.54,110.447,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.55,111.064,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.55,111.778,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.56,112.397,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.56,112.407,2,sendHello,6,,0
6,23.31.56,112.525,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.57,112.974,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.58,114.431,6,True
6,23.31.58,114.434,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.58,114.445,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.59,115.061,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.31.59,115.678,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.0,116.399,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.0,116.41,2,sendHello,6,,0
6,23.32.0,116.531,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.0,116.927,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.1,116.94,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.1,117.558,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.2,118.176,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.2,118.793,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.3,119.409,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.4,120.133,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.4,120.753,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.4,120.763,2,sendHello,6,,0
6,23.32.4,120.882,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.5,121.221,3,3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.6,122.622,6,True
6,23.32.6,122.626,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.6,122.637,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.7,123.255,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.8,123.978,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.8,124.6,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.9,125.217,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.9,125.226,2,sendHello,6,,0
6,23.32.9,125.346,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.9,125.805,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.9,125.818,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.10,126.436,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.11,127.055,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.11,127.776,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.12,128.397,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.13,129.016,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.13,129.634,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.13,129.643,2,sendHello,6,,0
6,23.32.13,129.763,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.13,129.893,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.13,129.907,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.14,130.63,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.15,131.251,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.15,131.869,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.16,132.487,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.17,133.112,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.17,133.73,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.17,133.74,2,sendHello,6,,0
6,23.32.17,133.858,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.18,134.58,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.19,135.201,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.19,135.82,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.20,136.437,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.21,137.056,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.21,137.674,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.22,138.031,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.22,138.046,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.22,138.162,2,sendHello,6,,0
6,23.32.22,138.283,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.22,138.63,3,2040, 3137, 3922, 3475, 683, 3059, 668, 3247
6,23.32.24,140.069,6,True
6,23.32.24,140.074,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.24,140.086,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.24,140.706,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.25,141.326,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.26,142.052,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.26,142.065,2,sendHello,6,,0
6,23.32.26,142.186,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.26,142.653,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.26,142.67,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.27,143.291,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.28,144.016,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.28,144.64,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.29,145.261,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.29,145.882,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.30,146.504,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.30,146.515,2,sendHello,6,,0
6,23.32.30,146.738,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.31,147.195,3,2040, 288, 2725, 3059, 3249, 3137, 3847, 3247, 3475, 668, 3922, 683
6,23.32.32,148.855,6,True
6,23.32.32,148.86,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.32,148.874,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.33,149.496,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.34,150.119,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.34,150.85,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.34,150.864,2,sendHello,6,,0
6,23.32.35,150.989,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.35,151.374,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.35,151.392,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.36,152.116,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.36,152.742,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.37,153.364,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.38,153.986,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.38,154.609,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.39,155.231,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.39,155.344,2,sendHello,6,,0
6,23.32.39,155.468,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.40,156.095,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.40,156.721,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.41,157.343,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.42,158.069,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.42,158.694,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.43,159.316,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.43,159.329,2,sendHello,6,,0
6,23.32.43,159.451,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.43,159.754,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.43,159.878,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.44,160.505,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.45,161.131,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.45,161.755,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.46,162.377,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.47,163.102,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.47,163.729,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.47,163.743,2,sendHello,6,,0
6,23.32.47,163.864,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.48,164.486,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.49,165.108,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.49,165.833,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.50,166.459,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.51,167.081,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.51,167.704,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.52,168.181,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.52,168.306,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.52,168.32,2,sendHello,6,,0
6,23.32.52,168.443,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.52,168.799,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 288
6,23.32.54,170.652,6,True
6,23.32.54,170.657,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.54,170.67,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.55,171.401,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.56,172.028,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.56,172.651,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.56,172.664,2,sendHello,6,,0
6,23.32.56,172.786,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.57,173.265,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.57,173.288,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.58,173.941,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.58,174.565,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.59,175.189,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.32.59,175.918,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.33.0,176.543,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.33.1,177.167,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
6,23.33.1,177.18,2,sendHello,6,,0
6,23.33.1,177.301,3,2040, 3059, 3249, 3247, 683, 2725, 3847, 3475, 668, 3137, 496, 925, 3922, 1300, 288
