0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,
2,23.46.30,0.003,3,
2,23.46.30,0.613,3,
2,23.46.31,1.224,3,
2,23.46.32,1.834,3,
2,23.46.32,2.443,3,
2,23.46.33,3.054,3,
2,23.46.33,3.664,3,
2,23.46.34,4.274,3,
2,23.46.35,4.885,3,
2,23.46.35,5.495,3,
2,23.46.36,6.105,3,
2,23.46.36,6.716,3,
2,23.46.37,7.325,3,
2,23.46.38,7.936,3,
2,23.46.38,8.545,3,
2,23.46.39,9.155,3,
2,23.46.40,9.766,3,
2,23.46.40,10.376,3,
2,23.46.41,10.985,3,
2,23.46.41,11.595,3,
2,23.46.42,12.205,3,
2,23.46.43,12.814,3,
2,23.46.43,13.425,3,
2,23.46.44,14.034,3,
2,23.46.45,14.766,3,
2,23.46.45,15.377,3,
2,23.46.45,15.383,2,sendHello,2,,0
2,23.46.45,15.499,3,
2,23.46.46,16.109,3,
2,23.46.46,16.719,3,
2,23.46.47,17.329,3,
2,23.46.48,17.939,3,
2,23.46.48,18.548,3,
2,23.46.49,19.157,3,
2,23.46.50,19.768,3,
2,23.46.50,20.378,3,
2,23.46.51,20.988,3,
2,23.46.51,21.599,3,
2,23.46.52,22.209,3,
2,23.46.53,22.819,3,
2,23.46.53,23.43,3,
2,23.46.54,24.039,3,
2,23.46.54,24.649,3,
2,23.46.55,25.26,3,
2,23.46.56,25.869,3,
2,23.46.56,26.48,3,
2,23.46.57,27.09,3,
2,23.46.57,27.699,3,
2,23.46.58,28.429,3,
2,23.46.59,28.746,3,
2,23.46.59,28.753,2,sendRTS,2,6,1
2,23.47.3,32.912,6,True
2,23.47.3,32.917,3,
2,23.47.3,32.924,3,
2,23.47.3,32.93,2,sendHello,2,,0
2,23.47.3,33.044,3,
2,23.47.3,33.655,3,
2,23.47.4,34.265,3,
2,23.47.5,34.875,3,
2,23.47.5,35.485,3,
2,23.47.6,36.096,3,
2,23.47.6,36.705,3,
2,23.47.7,37.315,3,
2,23.47.8,37.926,3,
2,23.47.8,38.536,3,
2,23.47.9,39.147,3,
2,23.47.10,39.757,3,
2,23.47.10,40.367,3,
2,23.47.11,40.978,3,
2,23.47.11,41.588,3,
2,23.47.12,42.198,3,
2,23.47.13,42.808,3,
2,23.47.13,43.539,3,
2,23.47.14,43.853,3,
2,23.47.14,43.859,2,sendRTS,2,6,1
2,23.47.18,48.025,6,True
2,23.47.18,48.03,3,
2,23.47.18,48.038,3,
2,23.47.18,48.044,2,sendHello,2,,0
2,23.47.18,48.159,3,
2,23.47.19,48.769,3,
2,23.47.19,49.378,3,
2,23.47.20,49.987,3,
2,23.47.20,50.598,3,3098
2,23.47.21,51.21,3,3098
2,23.47.22,51.822,3,3098, 50
2,23.47.22,52.435,3,3098, 50
2,23.47.23,53.047,3,3098, 50
2,23.47.23,53.66,3,3098, 50
2,23.47.24,54.272,3,3098, 50
2,23.47.25,54.886,3,3098, 50
2,23.47.25,55.499,3,3098, 50
2,23.47.26,56.236,3,1114, 3098, 50
2,23.47.27,56.852,3,1114, 3098, 50
