0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,
2,23.30.5,0.002,3,
2,23.30.6,0.611,3,
2,23.30.6,1.223,3,
2,23.30.7,1.832,3,
2,23.30.8,2.442,3,
2,23.30.8,3.053,3,
2,23.30.9,3.663,3,
2,23.30.10,4.272,3,
2,23.30.10,4.278,2,sendHello,2,,0
2,23.30.10,4.393,3,
2,23.30.10,5.004,3,
2,23.30.11,5.613,3,3059
2,23.30.11,5.944,3,3059
2,23.30.11,5.952,2,sendRTS,2,6,1
2,23.30.15,10.118,6,True
2,23.30.15,10.123,3,3059
2,23.30.15,10.132,3,3059
2,23.30.15,10.139,2,sendHello,2,,0
2,23.30.15,10.254,3,3059
2,23.30.16,10.515,3,3059
2,23.30.16,10.523,2,sendRTS,2,6,1
2,23.30.20,14.534,6,True
2,23.30.20,14.539,3,3059
2,23.30.20,14.549,3,3059
2,23.30.20,14.556,2,sendHello,2,,0
2,23.30.20,14.673,3,3059
2,23.30.21,15.286,3,3059
2,23.30.21,15.899,3,3475, 3059
2,23.30.22,16.515,3,3475, 3059
2,23.30.22,17.13,3,3475, 3059
2,23.30.23,17.743,3,3475, 3059
2,23.30.24,18.358,3,3475, 3059
2,23.30.24,18.78,3,3475, 3059
2,23.30.24,18.789,2,sendRTS,2,6,1
2,23.30.28,22.96,6,True
2,23.30.28,22.965,3,3475, 3059
2,23.30.28,22.974,3,3475, 3059
2,23.30.28,22.983,2,sendHello,2,,0
2,23.30.28,23.215,3,3475, 3059
2,23.30.29,23.829,3,3475, 3059
2,23.30.30,24.445,3,3475, 3059
2,23.30.30,25.059,3,3475, 3059
2,23.30.31,25.675,3,3475, 3059
2,23.30.32,26.29,3,3475, 3059
2,23.30.32,26.905,3,3475, 3059
2,23.30.33,27.519,3,3475, 3059
2,23.30.33,27.527,2,sendHello,2,,0
2,23.30.33,27.645,3,3475, 3059
2,23.30.33,27.781,3,3475, 3059
2,23.30.33,27.79,2,sendRTS,2,6,1
2,23.30.37,31.962,6,True
2,23.30.37,31.967,3,3475, 3059
2,23.30.37,31.976,3,3475, 3059
2,23.30.37,31.986,2,sendHello,2,,0
2,23.30.37,32.103,3,3475, 3059
2,23.30.38,32.364,3,3059, 3922, 3475
2,23.30.38,32.377,2,sendRTS,2,6,1
2,23.30.42,36.556,6,True
2,23.30.42,36.559,3,3059, 3922, 3475
2,23.30.42,36.571,3,3059, 3922, 3475
2,23.30.42,36.581,2,sendHello,2,,0
2,23.30.42,36.699,3,3059, 3922, 3475
2,23.30.42,36.866,3,3059, 3922, 3475
2,23.30.42,36.877,2,sendRTS,2,6,1
2,23.30.46,41.06,6,True
2,23.30.46,41.065,3,3059, 3922, 3475
2,23.30.46,41.077,3,3059, 3922, 3475
2,23.30.46,41.087,2,sendHello,2,,0
2,23.30.46,41.205,3,3059, 3922, 3475
2,23.30.47,41.367,3,3059, 3922, 3475
2,23.30.47,41.492,2,sendRTS,2,6,1
2,23.30.51,45.479,6,True
2,23.30.51,45.483,3,3059, 3922, 3475
2,23.30.51,45.495,3,3059, 3922, 3475
2,23.30.51,45.506,2,sendHello,2,,0
2,23.30.51,45.625,3,3059, 3922, 3475
2,23.30.51,46.243,3,3059, 3922, 3475
2,23.30.52,46.86,3,3059, 3922, 3475
2,23.30.53,47.477,3,3059, 3922, 3475
2,23.30.53,48.095,3,3059, 3922, 3475
2,23.30.54,48.714,3,3059, 3922, 3475
2,23.30.55,49.33,3,3059, 3922, 3475
2,23.30.55,49.742,3,3059, 3922, 3475
2,23.30.55,49.753,2,sendRTS,2,6,1
2,23.30.59,53.78,6,True
2,23.30.59,53.784,3,3059, 3922, 3475
2,23.30.59,53.796,3,3059, 3922, 3475
2,23.30.59,53.806,2,sendHello,2,,0
2,23.30.59,53.925,3,3059, 3922, 3475
2,23.31.0,54.543,3,3059, 3922, 3475
2,23.31.0,55.161,3,3059, 3922, 3475
2,23.31.1,55.78,3,3059, 3922, 3475
2,23.31.2,56.398,3,3059, 3922, 3475
2,23.31.2,57.016,3,3059, 3922, 3475
2,23.31.3,57.634,3,3059, 3922, 3475
2,23.31.3,58.043,3,3059, 3922, 3475
2,23.31.3,58.055,2,sendRTS,2,6,1
2,23.31.7,62.231,6,True
2,23.31.7,62.236,3,3059, 3922, 3475
2,23.31.8,62.36,3,3059, 3922, 3475
2,23.31.8,62.37,2,sendHello,2,,0
2,23.31.8,62.489,3,3059, 3922, 3475
2,23.31.8,62.642,3,3059, 3922, 3475
2,23.31.8,62.653,2,sendRTS,2,6,1
2,23.31.12,66.836,6,True
2,23.31.12,66.84,3,3059, 3922, 3475
2,23.31.12,66.851,3,3059, 3137, 3922, 3475
2,23.31.12,66.863,2,sendHello,2,,0
2,23.31.12,66.982,3,3059, 3137, 3922, 3475
2,23.31.12,67.251,3,3059, 3137, 3922, 3475
2,23.31.12,67.263,2,sendRTS,2,6,1
2,23.31.16,71.2,6,True
2,23.31.16,71.205,3,3059, 3137, 3922, 3475
2,23.31.17,71.33,3,3059, 3137, 3922, 3475
2,23.31.17,71.342,2,sendHello,2,,0
2,23.31.17,71.461,3,3059, 3137, 3922, 3475
2,23.31.17,72.107,3,3059, 3137, 3922, 3475
2,23.31.18,72.726,3,3059, 3137, 3922, 3475
2,23.31.19,73.347,3,3059, 3137, 3922, 3475
2,23.31.19,73.968,3,3137, 3475, 3247, 3922, 3059
2,23.31.20,74.588,3,3137, 3475, 3247, 3922, 3059
2,23.31.20,75.209,3,3137, 3475, 3247, 3922, 3059
2,23.31.21,75.585,3,3137, 3475, 3247, 3922, 3059
2,23.31.21,75.598,2,sendRTS,2,6,1
2,23.31.25,79.796,6,True
2,23.31.25,79.801,3,3137, 3475, 3247, 3922, 3059
2,23.31.25,79.931,3,3137, 3475, 3247, 3922, 3059
2,23.31.25,79.943,2,sendHello,2,,0
2,23.31.25,80.063,3,3137, 3475, 3247, 3922, 3059
