Logging started at 12.59.2
1,12.59.2,0.003,3,30, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29
1,12.59.3,1.165,2,sendRTS,1,3,1
1,12.59.3,1.588,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.593,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.598,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.603,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.701,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.707,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.713,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.719,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.724,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.73,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.825,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.831,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.837,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.843,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.848,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.3,1.854,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.95,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.956,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.962,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.968,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.973,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,1.979,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.074,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.08,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.086,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.092,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.098,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.103,4,RTSAntiEntropy,That strange error where  we can't decode a message
1,12.59.4,2.198,4,RTSAntiEntropy,That strange error where  we can't decode a message
