Logging started at 13.13.38
3,13.14.38,59.8,3,23, 1, 2, 3, 4, 5, 6, 24, 25, 7, 26, 27, 28, 14, 15, 16, 17, 18, 19, 20, 21, 22
3,13.14.44,65.34,2,sendHello,3,,0
3,13.14.54,74.92,2,sendHello,3,,0
3,13.14.59,79.973,6,False
3,13.14.59,79.978,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.14.59,79.985,2,sendHello,3,,0
3,13.15.9,90.61,2,sendHello,3,,0
3,13.15.12,93.858,2,sendRTS,3,4,1
3,13.15.13,94.27,2,sendRTS,3,4,1
3,13.15.13,94.685,2,sendRTS,3,4,1
3,13.15.14,95.098,6,False
3,13.15.14,95.103,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.15.21,102.072,2,sendRTS,3,4,1
3,13.15.21,102.483,2,sendRTS,3,4,1
3,13.15.21,102.804,2,sendRTS,3,4,1
3,13.15.22,103.103,6,False
3,13.15.22,103.107,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.15.23,103.915,2,sendHello,3,,0
3,13.15.26,107.179,2,sendRTS,3,4,1
3,13.15.28,109.394,2,sendRTS,3,4,1
3,13.15.28,109.817,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.28,109.823,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,109.921,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,109.927,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,109.933,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,109.938,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,109.944,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.04,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.046,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.052,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.058,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.063,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.069,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.165,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.171,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.177,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.183,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.188,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.194,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.289,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.295,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.301,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.308,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.313,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.319,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.413,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.419,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.426,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.432,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.15.29,110.437,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.0,141.504,4,RTSSendDataFrames,Data frame not received
3,13.16.0,141.6,6,False
3,13.16.0,141.605,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.16.0,141.614,2,sendHello,3,,0
3,13.16.7,148.046,2,sendRTS,3,4,1
3,13.16.7,148.468,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.474,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.478,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.572,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.578,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.584,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.59,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.596,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.602,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.697,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.704,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.71,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.716,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.722,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.728,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.823,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.83,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.836,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.842,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.848,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.7,148.853,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.948,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.954,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.961,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.967,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.972,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,148.978,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,149.073,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,149.08,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.8,149.086,4,RTSAntiEntropy,That strange error where  we can't decode a message
3,13.16.42,183.449,4,RTSSendDataFrames,Data frame not received
3,13.16.42,183.454,6,False
3,13.16.42,183.458,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.16.42,183.466,2,sendHello,3,,0
3,13.16.56,197.634,2,sendHello,3,,0
3,13.17.21,222.591,2,sendHello,3,,0
3,13.17.23,224.371,4,CTSAntiEntropy,No data frames received, CTS timeout!!
3,13.17.23,224.376,6,False
3,13.17.23,224.381,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.17.24,225.515,2,sendHello,3,,0
3,13.17.40,241.119,2,sendHello,3,,0
3,13.17.47,248.397,6,False
3,13.17.47,248.401,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.17.49,250.325,2,sendHello,3,,0
3,13.17.52,253.745,2,sendHello,3,,0
3,13.17.58,259.089,2,sendHello,3,,0
3,13.18.0,261.806,4,CTSAntiEntropy,No data frames received, CTS timeout!!
3,13.18.0,261.81,6,False
3,13.18.0,261.814,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.18.2,263.637,2,sendHello,3,,0
3,13.18.6,266.908,2,sendHello,3,,0
3,13.18.13,274.706,2,sendHello,3,,0
3,13.18.18,279.796,6,False
3,13.18.18,279.801,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.18.18,279.898,2,sendHello,3,,0
3,13.18.23,284.811,2,sendHello,3,,0
3,13.18.34,295.119,2,sendHello,3,,0
3,13.18.45,306.745,2,sendHello,3,,0
3,13.18.58,319.495,2,sendHello,3,,0
3,13.19.6,327.208,4,CTSAntiEntropy,No data frames received, CTS timeout!!
3,13.19.6,327.213,6,False
3,13.19.6,327.218,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.19.6,327.226,2,sendHello,3,,0
3,13.19.19,340.033,2,sendHello,3,,0
3,13.19.28,349.734,2,sendHello,3,,0
3,13.19.34,355.804,4,CTSAntiEntropy,No data frames received, CTS timeout!!
3,13.19.34,355.809,6,False
3,13.19.34,355.812,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.19.43,364.143,2,sendHello,3,,0
3,13.19.51,372.533,2,sendHello,3,,0
3,13.19.57,378.54,6,False
3,13.19.57,378.545,3,29, 1, 2, 3, 4, 5, 6, 7, 30, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28
3,13.19.59,380.23,2,sendHello,3,,0
3,13.20.8,388.913,2,sendHello,3,,0
3,13.20.16,397.334,2,sendHello,3,,0
3,13.20.21,402.177,2,sendHello,3,,0
3,13.20.48,429.021,2,sendHello,3,,0
3,13.20.51,432.29,2,sendHello,3,,0
