Logging started at 23.16.0
2,23.16.0,0.003,3,
2,23.16.21,20.849,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.21,20.989,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.22,21.599,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.22,21.623,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.23,22.232,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.23,22.371,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.23,23.018,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.23,23.042,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.24,23.649,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.24,23.792,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.187,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.211,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.365,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.506,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.778,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.803,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.25,24.984,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,25.125,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,25.463,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,25.487,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,25.812,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,25.837,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,26.018,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.26,26.042,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.432,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.457,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.463,2,sendHello,2,,0
2,23.16.27,26.646,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.671,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.792,2,sendHello,2,,0
2,23.16.27,26.905,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,26.93,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.27,27.051,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.28,27.192,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.28,27.802,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.28,27.827,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.29,28.437,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.29,28.581,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.30,29.194,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.30,29.218,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.30,29.826,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.30,29.964,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,30.363,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,30.388,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,30.566,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,30.702,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,30.98,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.31,31.005,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,31.187,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,31.325,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,31.632,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,31.657,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,32.014,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.32,32.038,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.221,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.245,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.634,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.658,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.911,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.33,32.936,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.34,33.253,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.34,33.276,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.34,33.885,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.34,33.979,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.35,34.704,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.35,34.729,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.36,35.338,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.36,35.362,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.083,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.107,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.562,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.587,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.976,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.37,36.998,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.181,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.317,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.595,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.62,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.8,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.38,37.944,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.221,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.245,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.419,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.556,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.854,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,38.88,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.39,39.039,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.40,39.18,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.40,39.451,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.40,39.476,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.122,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.261,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.267,2,sendHello,2,,0
2,23.16.41,40.38,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.404,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.523,2,sendHello,2,,0
2,23.16.41,40.638,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.663,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.668,2,sendHello,2,,0
2,23.16.41,40.781,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.41,40.806,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.42,41.308,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.42,41.332,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.42,41.541,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.42,41.827,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.134,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.158,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.339,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.478,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.753,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.777,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.43,42.963,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.44,43.103,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.44,43.372,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.44,43.397,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.44,43.579,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.44,43.715,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.45,44.34,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.45,44.363,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.45,44.972,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.46,45.113,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.46,45.724,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.46,45.749,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.47,46.478,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
2,23.16.47,46.502,3,20616, 46071, 2597, 6888, 8044, 22172, 23276, 55244, 41971, 63307, 56773, 35762, 7253, 37207, 31175, 53853, 53854
