0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,

2,22.12.1,0.003,3,,

2,22.12.1,0.513,3,,

2,22.12.2,1.024,3,,

2,22.12.2,1.534,3,,

2,22.12.3,2.042,3,,

2,22.12.3,2.553,3,,

2,22.12.4,3.062,3,,

2,22.12.4,3.572,3,,

2,22.12.5,4.08,3,,

2,22.12.5,4.591,3,,

2,22.12.6,5.1,3,,

2,22.12.6,5.61,3,,

2,22.12.7,6.12,3,,

2,22.12.7,6.629,3,,

2,22.12.8,7.139,3,,

2,22.12.8,7.65,3,,

2,22.12.9,8.16,3,,

2,22.12.9,8.668,3,,

2,22.12.10,9.179,3,,

2,22.12.10,9.689,3,,

2,22.12.10,9.705,3,,

2,22.12.10,9.712,3,,

2,22.12.11,10.221,3,,

2,22.12.11,10.731,3,,

2,22.12.12,11.242,3,,

2,22.12.12,11.751,3,,

2,22.12.13,12.26,3,,

2,22.12.13,12.77,3,,

2,22.12.14,13.281,3,,

2,22.12.14,13.788,3,,

2,22.12.15,14.299,3,,

2,22.12.15,14.809,3,,

2,22.12.16,15.319,3,,

2,22.12.16,15.828,3,,

2,22.12.17,16.337,3,,

2,22.12.18,16.848,3,,

2,22.12.18,17.357,3,,

2,22.12.19,17.867,3,,

2,22.12.19,18.376,3,,

2,22.12.19,18.435,3,,

2,22.12.19,18.441,3,,

2,22.12.20,18.951,3,,

2,22.12.20,19.46,3,,

2,22.12.21,19.97,3,,

2,22.12.21,20.481,3,,

2,22.12.22,20.99,3,,

2,22.12.22,21.499,3,,

2,22.12.23,22.01,3,,

2,22.12.23,22.016,2,sendHello,2,,0,

2,22.12.23,22.031,3,,

2,22.12.23,22.054,3,,

2,22.12.23,22.059,1,CTSAntiEntropy,Other node started a transfer - responding

2,22.12.23,22.065,2,sendCTS,2,1,2,

2,22.12.25,24.18,2,sendCTS,2,1,2,

2,22.12.26,25.351,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.26,25.436,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.26,25.549,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.26,25.661,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.26,25.773,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.27,25.885,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.27,26.396,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.28,26.908,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

2,22.12.28,27.418,3,44252, 43885, 36153, 26975, 41749, 17577, 11000, 20959, 17539, 19656, 36079, 9445, 11471, 1559, 48043, 37303, 26055, 36425,

