0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,

Node B running in test, with test running for 2 minutes, messages sent once per second

2,21.26.35,1.023,3,,

2,21.26.35,1.533,3,,

2,21.26.36,2.043,3,,

2,21.26.36,2.552,3,,

2,21.26.37,3.06,3,,

2,21.26.37,3.571,3,,

2,21.26.38,4.08,3,,

2,21.26.38,4.59,3,,

2,21.26.39,5.1,3,,

2,21.26.39,5.61,3,,

2,21.26.40,6.12,3,,

2,21.26.40,6.126,2,sendHello,2,,0,

2,21.26.40,6.141,3,,

2,21.26.40,6.163,3,,

2,21.26.40,6.168,1,CTSAntiEntropy,Other node started a transfer - responding

2,21.26.40,6.174,2,sendCTS,2,1,2,

2,21.26.42,8.29,2,sendCTS,2,1,2,

that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
2,21.26.42,8.475,1,CTSSendDataFrames,No new data - starting to send empty packets now

2,21.26.45,11.511,3,44352, 13813, 39698, 24491,

2,21.26.46,12.021,3,44352, 13813, 39698, 24491,

2,21.26.46,12.532,3,44352, 13813, 39698, 24491,

2,21.26.47,13.042,3,44352, 13813, 39698, 24491,

2,21.26.47,13.554,3,44352, 13813, 39698, 24491,

2,21.26.48,14.064,3,44352, 13813, 39698, 24491,

2,21.26.48,14.534,3,44352, 13813, 39698, 24491,

2,21.26.48,14.541,3,44352, 13813, 39698, 24491,

2,21.26.49,15.051,3,44352, 13813, 39698, 24491,

2,21.26.49,15.56,3,44352, 13813, 39698, 24491,

2,21.26.50,16.071,3,44352, 13813, 39698, 24491,

2,21.26.50,16.583,3,44352, 13813, 39698, 24491,

2,21.26.51,17.093,3,44352, 13813, 39698, 24491,

2,21.26.51,17.603,3,44352, 13813, 39698, 24491,

2,21.26.52,18.114,3,44352, 13813, 39698, 24491,

2,21.26.52,18.624,3,44352, 13813, 39698, 24491,

2,21.26.53,19.134,3,44352, 13813, 39698, 24491,

2,21.26.53,19.644,3,44352, 13813, 39698, 24491,

2,21.26.54,20.155,3,44352, 13813, 39698, 24491,

2,21.26.54,20.665,3,44352, 13813, 39698, 24491,

2,21.26.55,21.176,3,44352, 13813, 39698, 24491,

2,21.26.55,21.685,3,44352, 13813, 39698, 24491,

2,21.26.56,22.196,3,44352, 13813, 39698, 24491,

2,21.26.56,22.706,3,44352, 13813, 39698, 24491,

2,21.26.57,23.218,3,44352, 13813, 39698, 24491,

2,21.26.57,23.224,2,sendHello,2,,0,

2,21.26.57,23.239,3,44352, 13813, 39698, 24491,

2,21.26.57,23.262,3,44352, 13813, 39698, 24491,

2,21.26.57,23.267,1,CTSAntiEntropy,Other node started a transfer - responding

2,21.26.57,23.274,2,sendCTS,2,1,2,

2,21.26.59,25.391,2,sendCTS,2,1,2,

that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
that bloody error happened again
2,21.27.0,25.936,1,CTSSendDataFrames,No new data - starting to send empty packets now

2,21.27.3,28.972,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.3,29.483,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.4,29.994,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.4,30.001,2,sendHello,2,,0,

2,21.27.4,30.016,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.4,30.527,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.5,31.038,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.5,31.549,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.6,32.059,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.6,32.569,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.7,33.08,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.7,33.591,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.8,34.102,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.8,34.597,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.8,34.603,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.9,35.115,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.9,35.625,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.10,36.137,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.10,36.647,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.11,37.158,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.11,37.668,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.12,38.179,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

2,21.27.12,38.69,3,58310, 39698, 19929, 277, 55544, 7216, 13813, 36526, 24491, 28844, 8796, 52918, 44352,

